trade_date,open,high,low,close,volume
2026-01-05,20.024,20.104,19.874,19.984,681921.0
2026-01-06,19.984,20.414,19.854,20.394,980486.0
2026-01-07,20.404,20.514,20.094,20.174,721683.0
2026-01-08,20.134,20.164,19.794,19.854,683149.0
2026-01-09,19.914,19.994,19.724,19.774,593631.0
2026-01-12,19.744,19.944,19.614,19.854,806680.0
2026-01-13,19.874,20.104,19.794,19.944,671490.0
2026-01-14,19.904,20.114,19.444,19.444,1296934.0
2026-01-15,19.444,19.624,19.204,19.254,1011762.0
2026-01-16,19.344,19.384,18.904,19.014,1662411.0
2026-01-19,18.994,19.134,18.904,19.014,882620.0
2026-01-20,19.014,19.104,18.854,19.024,920847.0
2026-01-21,19.064,19.204,18.514,18.544,1484016.0
2026-01-22,18.604,18.774,18.254,18.284,1459434.0
2026-01-23,18.304,18.494,17.944,18.054,1709547.0
2026-01-26,18.044,18.104,17.804,17.814,2124267.0
2026-01-27,17.834,18.034,17.704,17.754,1378786.0
2026-01-28,17.744,17.824,17.444,17.484,2045227.0
2026-01-29,17.504,17.924,17.284,17.824,2392841.0
2026-01-30,17.834,18.114,17.634,17.634,1497069.0
2026-02-02,17.654,18.134,17.654,17.804,1591234.0
2026-02-03,17.864,17.924,17.694,17.824,1010472.0
2026-02-04,17.804,18.154,17.764,18.114,1151367.0
2026-02-05,18.134,18.424,18.134,18.314,1198482.0
2026-02-06,18.319,18.459,18.219,18.349,1048455.0
2026-02-09,18.349,18.469,18.259,18.379,644395.0
2026-02-10,18.379,18.459,18.299,18.319,518706.0
2026-02-11,18.389,18.389,18.249,18.359,520589.0
2026-02-12,18.359,18.359,18.059,18.089,777622.0
2026-02-13,18.099,18.159,17.949,17.989,662594.0
2026-02-24,18.049,18.089,17.849,17.849,815625.0
2026-02-25,17.869,17.989,17.769,17.799,860862.0
2026-02-26,17.849,17.909,17.709,17.749,568238.0
2026-02-27,17.739,17.949,17.739,17.809,870035.0
2026-03-02,17.759,17.919,17.709,17.809,852835.0
2026-03-03,17.819,18.099,17.749,17.939,1203071.0
2026-03-04,17.879,17.919,17.519,17.639,1175244.0
2026-03-05,17.659,17.979,17.649,17.969,883037.0
2026-03-06,17.899,18.069,17.879,18.019,588803.0
2026-03-09,17.899,18.029,17.789,17.799,939328.0
2026-03-10,17.819,18.019,17.799,17.969,615727.0
2026-03-11,17.989,18.209,17.899,18.209,742558.0
2026-03-12,18.179,18.329,18.159,18.309,701946.0
2026-03-13,18.299,18.489,18.229,18.329,668446.0
2026-03-16,18.379,18.469,18.279,18.329,715959.0
2026-03-17,18.339,18.569,18.299,18.509,820461.0
2026-03-18,18.499,18.549,18.339,18.449,635232.0
2026-03-19,18.389,18.499,18.309,18.329,659739.0
2026-03-20,18.349,18.459,18.259,18.289,664283.0
2026-03-23,18.149,18.159,17.639,17.739,1092370.0
2026-03-24,17.799,18.229,17.799,18.219,817479.0
2026-03-25,18.279,18.289,18.079,18.259,581800.0
2026-03-26,18.249,18.479,18.209,18.379,581222.0
2026-03-27,18.299,18.419,18.189,18.199,587324.0
2026-03-30,18.099,18.229,18.039,18.189,622448.0
2026-03-31,18.219,18.459,18.189,18.319,750266.0
2026-04-01,18.389,18.589,18.319,18.409,742015.0
2026-04-02,18.409,18.479,18.309,18.399,509594.0
2026-04-03,18.399,18.419,18.149,18.189,479152.0
2026-04-07,18.199,18.289,17.989,18.029,557922.0
2026-04-08,18.169,18.329,18.099,18.279,651016.0
2026-04-09,18.229,18.279,18.059,18.099,510411.0
2026-04-10,18.109,18.149,18.029,18.029,602524.0
2026-04-13,18.009,18.019,17.869,17.919,502480.0
2026-04-14,17.939,18.069,17.929,18.069,482025.0
2026-04-15,18.079,18.249,18.069,18.199,555379.0
2026-04-16,18.189,18.289,18.069,18.109,558620.0
2026-04-17,18.099,18.109,17.899,17.899,831072.0
2026-04-20,17.919,17.959,17.839,17.859,1008677.0
2026-04-21,17.869,18.179,17.859,17.919,1059433.0
2026-04-22,17.939,17.969,17.719,17.719,1266287.0
2026-04-23,17.719,17.779,17.629,17.699,969639.0
2026-04-24,17.679,17.819,17.609,17.679,807310.0
2026-04-27,17.729,17.909,17.659,17.669,1085834.0
2026-04-28,17.679,17.709,17.539,17.639,864195.0
2026-04-29,17.589,17.679,17.549,17.679,966844.0
2026-04-30,17.529,17.539,17.339,17.429,1530387.0
2026-05-06,17.439,17.469,17.239,17.289,1351426.0
2026-05-07,17.309,17.349,17.239,17.249,871579.0
2026-05-08,17.259,17.339,17.219,17.229,849683.0
2026-05-11,17.219,17.259,17.149,17.229,934458.0
2026-05-12,17.229,17.319,17.209,17.249,1058053.0
2026-05-13,17.279,17.309,17.189,17.189,806074.0
2026-05-14,17.179,17.239,17.079,17.189,909212.0
2026-05-15,17.169,17.309,17.099,17.169,864750.0
2026-05-18,17.159,17.159,16.879,16.949,891161.0
2026-05-19,16.949,17.199,16.949,16.999,829257.0
2026-05-20,17.019,17.019,16.829,16.829,652831.0
2026-05-21,16.829,16.919,16.779,16.869,786798.0
2026-05-22,16.819,17.089,16.779,16.959,973197.0
2026-05-25,16.959,17.239,16.919,17.139,977259.0
2026-05-26,17.159,17.389,17.139,17.329,945462.0
2026-05-27,17.339,17.649,17.329,17.499,1307567.0
2026-05-28,17.589,17.689,17.409,17.469,977420.0
2026-05-29,17.299,18.019,17.279,17.999,2087086.0
2026-06-01,17.979,17.999,17.799,17.939,1175845.0
2026-06-02,17.899,18.199,17.859,18.109,1094949.0
2026-06-03,18.059,18.139,17.879,17.989,1008619.0
2026-06-04,18.029,18.119,17.729,17.789,770491.0
2026-06-05,17.819,18.159,17.819,18.099,1172000.0
2026-06-08,18.079,18.179,17.979,18.039,849176.0
2026-06-09,17.979,18.099,17.909,17.949,819349.0
2026-06-10,17.999,18.429,17.879,18.389,1373527.0
2026-06-11,18.409,18.469,18.119,18.289,1014089.0
2026-06-12,18.29,18.67,18.2,18.61,1510117.0
2026-06-15,18.61,18.62,18.15,18.23,1314933.0
2026-06-16,18.18,18.28,18.06,18.07,735546.0
2026-06-17,18.15,18.27,17.8,17.84,800482.0
2026-06-18,17.83,17.88,17.29,17.32,1200956.0
2026-06-22,17.27,17.82,17.11,17.73,1100797.0
2026-06-23,17.72,18.11,17.58,17.65,1025319.0
2026-06-24,17.72,17.78,17.12,17.12,1157305.0
2026-06-25,17.08,17.21,16.88,16.94,1192332.0
2026-06-26,16.96,17.07,16.76,16.77,1004883.0
2026-06-29,16.77,16.96,16.44,16.88,1016374.0
2026-06-30,16.82,16.85,16.49,16.56,920380.0
