trade_date,open,high,low,close,volume
2026-04-30,5.288,5.318,5.258,5.278,3246549.0
2026-05-06,5.268,5.278,5.208,5.258,3381194.0
2026-05-07,5.228,5.238,5.158,5.158,3556190.0
2026-05-08,5.178,5.188,5.098,5.108,3440561.0
2026-05-11,5.118,5.118,5.068,5.098,3320028.0
2026-05-12,5.108,5.118,5.068,5.088,2695961.0
2026-05-13,5.088,5.098,5.048,5.058,2381021.0
2026-05-14,5.068,5.088,5.008,5.038,3340500.0
2026-05-15,5.018,5.058,4.978,5.018,2813431.0
2026-05-18,5.018,5.038,4.978,5.028,1940929.0
2026-05-19,5.008,5.038,4.988,5.018,1698525.0
2026-05-20,5.018,5.038,4.978,4.988,1795445.0
2026-05-21,4.968,4.988,4.908,4.918,2526287.0
2026-05-22,4.908,4.928,4.838,4.848,2612370.0
2026-05-25,4.848,4.878,4.808,4.808,2009776.0
2026-05-26,4.808,4.828,4.738,4.758,3243078.0
2026-05-27,4.748,4.748,4.618,4.718,3725643.0
2026-05-28,4.668,4.788,4.668,4.698,2810687.0
2026-05-29,4.688,4.748,4.668,4.738,3306658.0
2026-06-01,4.728,4.778,4.688,4.758,3492353.0
2026-06-02,4.768,4.838,4.688,4.708,4012504.0
2026-06-03,4.718,4.768,4.658,4.748,3466481.0
2026-06-04,4.728,4.778,4.708,4.708,2332991.0
2026-06-05,4.708,4.848,4.698,4.778,3796464.0
2026-06-08,4.768,4.828,4.728,4.788,3176164.0
2026-06-09,4.758,4.768,4.658,4.678,3094855.0
2026-06-10,4.658,4.688,4.638,4.668,1751382.0
2026-06-11,4.668,4.708,4.618,4.678,2065872.0
2026-06-12,4.658,4.838,4.648,4.828,4880591.0
2026-06-15,4.838,4.938,4.828,4.878,3953025.0
2026-06-16,4.908,4.918,4.838,4.858,2444511.0
2026-06-17,4.88,4.91,4.83,4.85,2196326.0
2026-06-18,4.85,4.85,4.71,4.71,2326923.0
2026-06-22,4.71,4.8,4.64,4.77,2582188.0
2026-06-23,4.75,4.9,4.72,4.73,2988521.0
2026-06-24,4.74,4.75,4.65,4.66,2480415.0
2026-06-25,4.66,4.66,4.53,4.55,2746874.0
2026-06-26,4.58,4.59,4.45,4.52,2706827.0
2026-06-29,4.52,4.61,4.43,4.61,2637345.0
2026-06-30,4.58,4.59,4.45,4.46,2603813.0
