trade_date,open,high,low,close,volume
2026-03-30,22.07,22.98,21.79,22.81,282712.0
2026-03-31,22.77,22.87,22.53,22.55,206975.0
2026-04-01,22.79,22.94,22.56,22.7,193192.0
2026-04-02,22.7,22.79,22.52,22.57,162024.0
2026-04-03,22.57,22.62,22.19,22.3,129566.0
2026-04-07,22.3,22.45,22.09,22.22,161798.0
2026-04-08,22.59,22.74,22.36,22.67,264204.0
2026-04-09,22.53,22.64,22.06,22.25,280125.0
2026-04-10,22.3,22.46,22.2,22.23,172889.0
2026-04-13,22.09,22.18,22.01,22.05,190424.0
2026-04-14,22.15,22.24,21.9,22.04,249910.0
2026-04-15,22.09,22.22,21.91,21.94,220788.0
2026-04-16,21.89,21.94,21.46,21.64,515021.0
2026-04-17,21.59,21.71,21.42,21.61,291251.0
2026-04-20,21.57,21.58,21.35,21.47,307294.0
2026-04-21,21.54,21.55,21.4,21.42,251926.0
2026-04-22,21.42,21.45,21.17,21.19,374740.0
2026-04-23,21.19,21.23,20.96,21.04,263657.0
2026-04-24,21.0,21.0,20.68,20.79,266152.0
2026-04-27,20.86,20.95,20.55,20.57,319796.0
2026-04-28,20.58,20.65,20.33,20.59,315322.0
2026-04-29,20.56,20.8,20.5,20.65,443586.0
2026-04-30,20.64,20.71,20.4,20.52,316615.0
2026-05-06,20.4,20.59,20.29,20.53,539259.0
2026-05-07,20.58,21.12,20.51,20.6,726902.0
2026-05-08,20.6,20.6,20.35,20.43,354063.0
2026-05-11,20.39,21.09,20.37,20.82,751139.0
2026-05-12,20.84,20.94,20.64,20.78,369309.0
2026-05-13,20.81,20.81,20.46,20.64,324866.0
2026-05-14,20.64,20.69,20.39,20.39,254816.0
2026-05-15,20.32,20.38,19.74,19.87,461439.0
2026-05-18,19.7,19.79,19.36,19.43,311632.0
2026-05-19,19.42,19.49,19.29,19.38,200584.0
2026-05-20,19.31,19.45,19.18,19.4,184752.0
2026-05-21,19.4,19.52,19.08,19.1,289204.0
2026-05-22,19.14,19.25,18.95,19.07,165377.0
2026-05-25,19.07,19.15,18.72,18.77,265572.0
2026-05-26,18.69,18.91,18.65,18.89,189695.0
2026-05-27,19.23,19.36,18.94,19.1,247713.0
2026-05-28,19.11,19.22,18.81,19.06,185051.0
2026-05-29,19.14,19.59,19.14,19.54,428371.0
2026-06-01,19.42,19.72,19.29,19.7,328317.0
2026-06-02,19.7,19.77,19.5,19.52,217295.0
2026-06-03,19.49,19.49,18.9,18.99,305716.0
2026-06-04,18.99,19.0,18.57,18.62,242041.0
2026-06-05,18.74,19.14,18.69,18.74,229951.0
2026-06-08,18.54,18.7,18.34,18.48,271821.0
2026-06-09,18.51,18.68,18.14,18.39,324780.0
2026-06-10,18.24,18.4,18.1,18.17,224308.0
2026-06-11,18.15,18.16,17.8,17.96,274943.0
2026-06-12,18.1,18.29,17.97,18.1,330582.0
2026-06-15,18.19,18.38,17.72,17.83,393549.0
2026-06-16,17.88,17.93,17.61,17.62,303132.0
2026-06-17,17.62,17.83,17.47,17.63,322154.0
2026-06-18,17.54,17.59,17.11,17.15,576539.0
2026-06-22,17.09,17.37,16.5,17.25,535503.0
2026-06-23,17.25,17.37,16.74,16.83,311754.0
2026-06-24,16.92,17.0,16.55,16.65,232507.0
2026-06-25,16.5,17.42,16.33,17.14,564544.0
2026-06-26,17.0,17.25,16.55,16.56,481100.0
2026-06-29,16.57,16.79,16.2,16.59,347978.0
2026-06-30,16.55,16.55,16.25,16.34,268962.0
