trade_date,open,high,low,close,volume
2026-01-05,45.382,47.802,45.292,47.652,288607.0
2026-01-06,47.652,49.582,47.652,49.052,266418.0
2026-01-07,48.902,50.262,48.522,49.552,189979.0
2026-01-08,49.382,49.382,47.632,48.382,170523.0
2026-01-09,48.372,48.882,47.612,48.192,148266.0
2026-01-12,48.112,49.362,47.602,48.822,210901.0
2026-01-13,48.782,51.302,48.632,50.412,216044.0
2026-01-14,50.142,50.142,48.782,48.962,220229.0
2026-01-15,48.492,49.422,47.982,48.212,174885.0
2026-01-16,48.462,48.602,46.502,46.902,236064.0
2026-01-19,46.882,47.232,46.362,46.902,153159.0
2026-01-20,46.882,48.262,46.552,47.672,220967.0
2026-01-21,47.672,48.132,47.092,47.302,185709.0
2026-01-22,47.582,48.122,46.192,46.282,166263.0
2026-01-23,46.042,46.282,44.442,45.112,435411.0
2026-01-26,45.122,47.082,44.882,46.312,366039.0
2026-01-27,46.382,48.782,46.222,47.882,360264.0
2026-01-28,47.802,48.582,47.122,47.722,264458.0
2026-01-29,47.742,49.282,47.232,49.002,317624.0
2026-01-30,48.792,50.082,48.382,49.102,215749.0
2026-02-02,48.342,49.452,47.392,47.722,288153.0
2026-02-03,47.942,48.372,46.902,47.692,200432.0
2026-02-04,47.622,48.352,47.442,48.082,147911.0
2026-02-05,48.252,48.672,46.582,47.212,166672.0
2026-02-06,47.212,47.382,46.602,46.852,129680.0
2026-02-09,47.502,48.482,46.932,48.352,145920.0
2026-02-10,48.182,48.762,47.662,48.552,136292.0
2026-02-11,48.562,49.042,47.782,48.152,109231.0
2026-02-12,48.162,48.282,47.482,47.562,100958.0
2026-02-13,47.742,47.782,46.692,46.772,114181.0
2026-02-24,46.982,47.152,45.462,45.792,181576.0
2026-02-25,45.792,46.072,45.112,45.282,250413.0
2026-02-26,45.282,45.342,44.012,44.182,192260.0
2026-02-27,44.102,44.462,43.722,43.862,137002.0
2026-03-02,43.412,43.712,42.772,42.972,244065.0
2026-03-03,43.152,44.312,42.502,43.502,295985.0
2026-03-04,43.292,43.292,41.162,41.992,281027.0
2026-03-05,42.182,42.432,41.772,42.012,222858.0
2026-03-06,41.742,42.492,41.682,42.072,132373.0
2026-03-09,41.352,41.742,40.592,41.582,169191.0
2026-03-10,41.802,42.332,41.782,42.062,153470.0
2026-03-11,42.182,42.372,41.682,41.992,129175.0
2026-03-12,41.932,42.082,41.322,41.562,129459.0
2026-03-13,41.302,41.722,41.122,41.312,129095.0
2026-03-16,41.282,41.882,40.872,41.492,136937.0
2026-03-17,41.512,42.832,41.482,42.112,253390.0
2026-03-18,42.112,42.712,41.712,42.462,173160.0
2026-03-19,42.102,42.222,41.382,41.772,178266.0
2026-03-20,41.772,41.882,41.092,41.102,136391.0
2026-03-23,40.802,40.802,38.572,38.802,311715.0
2026-03-24,39.192,39.262,38.202,38.672,225374.0
2026-03-25,38.782,39.332,38.442,38.872,209475.0
2026-03-26,38.672,38.722,36.512,37.122,442639.0
2026-03-27,36.692,36.972,36.302,36.702,249324.0
2026-03-30,36.142,36.492,35.772,36.062,258812.0
2026-03-31,35.902,36.652,35.672,35.722,261006.0
2026-04-01,36.232,36.522,35.892,36.402,267234.0
2026-04-02,36.232,36.242,35.552,35.742,179668.0
2026-04-03,35.842,35.932,35.422,35.472,134637.0
2026-04-07,35.562,35.562,34.892,35.072,169966.0
2026-04-08,35.682,37.342,35.662,37.082,377620.0
2026-04-09,36.782,36.782,36.232,36.332,142493.0
2026-04-10,36.562,37.662,36.542,37.152,276232.0
2026-04-13,36.682,37.082,36.492,36.902,117493.0
2026-04-14,37.192,37.342,36.692,37.152,151499.0
2026-04-15,37.432,37.692,36.992,37.082,164834.0
2026-04-16,37.232,37.452,36.972,37.252,184751.0
2026-04-17,37.162,37.182,36.722,36.902,160559.0
2026-04-20,36.902,37.092,36.732,37.012,136841.0
2026-04-21,37.052,37.452,36.612,36.732,142835.0
2026-04-22,36.592,37.102,36.312,36.462,205623.0
2026-04-23,36.482,36.862,36.042,36.262,149086.0
2026-04-24,36.082,36.262,35.482,36.162,164483.0
2026-04-27,36.082,36.322,35.922,36.052,138258.0
2026-04-28,36.052,36.442,35.752,36.012,155549.0
2026-04-29,35.982,36.532,35.882,36.022,338509.0
2026-04-30,36.172,38.092,36.002,36.052,730797.0
2026-05-06,36.372,36.682,35.882,36.042,497332.0
2026-05-07,36.172,37.142,36.052,36.822,666481.0
2026-05-08,36.682,36.922,36.302,36.692,334817.0
2026-05-11,36.632,37.982,36.432,37.332,766934.0
2026-05-12,37.332,37.442,36.792,36.942,326241.0
2026-05-13,36.942,36.942,35.362,35.862,591161.0
2026-05-14,35.662,35.992,35.182,35.372,315715.0
2026-05-15,35.362,35.632,34.502,34.742,304591.0
2026-05-18,34.402,34.412,33.912,34.132,238810.0
2026-05-19,34.172,34.372,33.722,34.092,198904.0
2026-05-20,33.992,34.182,33.702,33.922,176958.0
2026-05-21,34.102,34.722,33.382,33.432,388837.0
2026-05-22,33.402,33.592,33.012,33.202,222595.0
2026-05-25,33.232,33.882,33.052,33.212,267738.0
2026-05-26,33.182,33.882,32.862,33.182,483464.0
2026-05-27,32.982,33.372,32.552,32.842,344245.0
2026-05-28,32.802,32.952,32.222,32.772,349635.0
2026-05-29,32.672,33.452,32.672,33.212,421505.0
2026-06-01,33.082,33.302,32.432,32.962,247622.0
2026-06-02,32.832,33.032,32.442,32.622,233519.0
2026-06-03,32.632,32.882,32.162,32.262,225962.0
2026-06-04,32.082,32.492,31.702,31.872,207198.0
2026-06-05,32.082,33.572,32.042,32.202,614130.0
2026-06-08,32.392,32.882,32.082,32.382,394605.0
2026-06-09,32.202,32.632,32.182,32.522,215725.0
2026-06-10,32.372,34.142,32.332,34.012,674788.0
2026-06-11,33.932,35.032,33.432,33.712,448979.0
2026-06-12,33.382,35.352,33.222,35.192,813106.0
2026-06-15,35.312,36.452,35.132,35.912,633640.0
2026-06-16,35.592,36.122,34.882,35.442,375760.0
2026-06-17,35.542,35.742,34.882,35.192,273966.0
2026-06-18,35.152,35.242,32.962,33.082,566796.0
2026-06-22,32.692,36.242,32.482,35.822,872233.0
2026-06-23,35.462,36.542,35.272,35.562,537865.0
2026-06-24,35.632,35.892,34.562,35.232,390222.0
2026-06-25,34.882,37.252,34.652,36.272,587849.0
2026-06-26,35.992,36.472,34.382,34.422,404094.0
2026-06-29,34.552,35.782,34.122,35.122,387106.0
2026-06-30,34.782,35.282,34.062,34.732,359987.0
