trade_date,open,high,low,close,volume
2026-01-05,18.43,18.5,18.23,18.49,1063532.0
2026-01-06,18.49,18.88,18.45,18.83,1479925.0
2026-01-07,18.83,18.85,18.56,18.65,1471045.0
2026-01-08,18.53,18.93,18.39,18.77,1536377.0
2026-01-09,18.61,18.77,18.28,18.39,2290187.0
2026-01-12,18.1,19.45,18.02,19.23,3643823.0
2026-01-13,19.23,19.23,18.42,18.5,2785582.0
2026-01-14,18.43,19.07,18.37,18.59,2553127.0
2026-01-15,18.5,18.99,18.4,18.5,1601094.0
2026-01-16,18.61,18.95,18.47,18.73,1948506.0
2026-01-19,18.4,18.59,17.8,18.32,2287426.0
2026-01-20,18.23,18.39,17.3,17.38,3165550.0
2026-01-21,17.31,17.47,17.1,17.22,1535783.0
2026-01-22,17.2,17.93,17.15,17.59,1915604.0
2026-01-23,17.61,19.35,17.61,19.35,4985971.0
2026-01-26,19.83,20.05,18.98,19.09,5367875.0
2026-01-27,18.8,19.39,18.36,19.2,3864283.0
2026-01-28,19.16,19.44,18.8,18.82,2584340.0
2026-01-29,18.68,19.3,18.6,18.77,2754552.0
2026-01-30,18.58,18.82,17.71,17.88,2916513.0
2026-02-02,18.16,18.25,17.61,17.64,1710968.0
2026-02-03,17.83,18.58,17.83,18.57,2831263.0
2026-02-04,18.4,19.44,18.3,19.31,4094587.0
2026-02-05,19.01,19.01,18.16,18.23,3258250.0
2026-02-06,18.05,18.67,18.0,18.36,2111974.0
2026-02-09,18.78,19.75,18.74,19.18,4288200.0
2026-02-10,19.0,19.28,18.77,18.81,2262494.0
2026-02-11,18.8,18.99,18.55,18.59,1581104.0
2026-02-12,18.59,18.65,18.4,18.49,1429808.0
2026-02-13,18.4,18.44,18.1,18.13,1484024.0
2026-02-24,18.35,18.43,18.19,18.28,1304719.0
2026-02-25,18.32,18.62,18.29,18.57,1423625.0
2026-02-26,18.54,18.54,18.16,18.27,1354565.0
2026-02-27,18.17,18.5,18.16,18.32,1156079.0
2026-03-02,17.97,18.55,17.9,18.12,1636287.0
2026-03-03,18.2,18.73,17.9,17.99,2277338.0
2026-03-04,17.61,18.06,17.58,17.66,1559401.0
2026-03-05,17.93,18.0,17.71,17.76,1194523.0
2026-03-06,17.76,18.08,17.58,18.0,1203234.0
2026-03-09,18.01,18.49,17.92,18.39,2062755.0
2026-03-10,18.25,18.62,18.1,18.56,1828340.0
2026-03-11,18.55,18.95,18.39,18.79,2311936.0
2026-03-12,18.74,19.07,18.46,18.94,2500821.0
2026-03-13,18.92,19.47,18.78,18.87,3419483.0
2026-03-16,18.95,19.19,18.61,18.68,2013163.0
2026-03-17,18.77,19.43,18.76,18.79,2710532.0
2026-03-18,18.76,18.97,18.29,18.54,1835009.0
2026-03-19,18.35,18.79,18.31,18.52,1718597.0
2026-03-20,18.5,19.6,18.42,18.99,4469588.0
2026-03-23,19.05,19.4,18.69,18.81,4026907.0
2026-03-24,18.94,19.2,17.77,19.04,3900516.0
2026-03-25,18.81,19.18,18.73,18.89,2632037.0
2026-03-26,18.89,19.06,18.31,18.37,2458952.0
2026-03-27,18.1,18.74,18.08,18.52,2075887.0
2026-03-30,18.4,18.57,17.8,17.96,2173172.0
2026-03-31,17.9,18.02,17.53,17.54,1600191.0
2026-04-01,17.72,18.03,17.54,17.89,1349022.0
2026-04-02,17.8,17.8,17.31,17.36,1348218.0
2026-04-03,17.3,17.35,16.61,16.66,1811129.0
2026-04-07,16.66,16.74,16.39,16.7,1120803.0
2026-04-08,16.92,17.42,16.83,17.32,1659255.0
2026-04-09,17.06,17.22,16.87,16.92,1119971.0
2026-04-10,17.06,17.27,16.96,17.12,1170602.0
2026-04-13,17.0,18.02,16.95,17.68,2163953.0
2026-04-14,17.59,17.63,17.35,17.55,1316761.0
2026-04-15,17.59,17.66,17.36,17.38,989936.0
2026-04-16,17.45,17.54,17.35,17.51,907077.0
2026-04-17,17.45,17.52,17.23,17.44,1073344.0
2026-04-20,17.44,17.8,17.35,17.65,1351470.0
2026-04-21,17.65,17.79,17.48,17.59,905297.0
2026-04-22,17.5,17.66,17.4,17.55,788201.0
2026-04-23,17.69,17.79,17.37,17.53,1255806.0
2026-04-24,17.51,17.56,17.26,17.39,975037.0
2026-04-27,17.3,17.43,17.12,17.14,1090042.0
2026-04-28,17.03,17.21,16.89,16.95,977873.0
2026-04-29,16.28,16.59,15.82,16.55,2455954.0
2026-04-30,16.37,16.68,16.37,16.46,1315054.0
2026-05-06,16.53,16.65,16.39,16.55,1459022.0
2026-05-07,16.54,16.82,16.51,16.55,1475967.0
2026-05-08,16.54,16.55,16.22,16.36,1602816.0
2026-05-11,16.35,16.75,16.33,16.61,1809608.0
2026-05-12,16.65,16.91,16.38,16.7,1973452.0
2026-05-13,16.51,16.82,16.45,16.78,1433680.0
2026-05-14,16.79,17.04,16.3,16.3,2094691.0
2026-05-15,16.28,16.28,15.55,15.6,2457676.0
2026-05-18,15.45,15.46,15.05,15.14,1553263.0
2026-05-19,15.15,15.32,15.01,15.24,1188545.0
2026-05-20,15.26,15.65,15.08,15.35,1373087.0
2026-05-21,15.36,15.46,14.74,14.79,1518486.0
2026-05-22,14.95,15.1,14.73,15.04,1084894.0
2026-05-25,15.04,15.08,14.73,14.85,1124445.0
2026-05-26,14.77,14.84,14.39,14.6,1464137.0
2026-05-27,14.61,15.12,14.31,14.36,1835594.0
2026-05-28,14.26,14.42,14.1,14.35,1233381.0
2026-05-29,14.33,14.33,13.85,13.89,1614465.0
2026-06-01,13.86,14.08,13.65,13.68,1394094.0
2026-06-02,13.7,13.76,13.25,13.48,1455342.0
2026-06-03,13.48,13.81,13.38,13.42,1437242.0
2026-06-04,13.33,13.52,13.19,13.34,1060962.0
2026-06-05,13.34,13.43,13.03,13.13,1259114.0
2026-06-08,12.9,13.05,12.39,12.44,1793661.0
2026-06-09,12.67,12.96,12.22,12.94,1714808.0
2026-06-10,12.72,14.22,12.65,14.08,2554960.0
2026-06-11,13.75,13.9,13.42,13.64,2419388.0
2026-06-12,13.63,13.87,13.42,13.46,1869736.0
2026-06-15,13.42,13.48,13.2,13.38,1296218.0
2026-06-16,13.3,13.52,13.23,13.3,1191302.0
2026-06-17,13.35,13.45,13.01,13.07,1259561.0
2026-06-18,13.0,13.07,12.71,12.84,1337774.0
2026-06-22,12.77,13.34,12.56,13.23,1754736.0
2026-06-23,13.18,13.2,12.6,12.61,1356821.0
2026-06-24,12.58,12.67,12.31,12.45,1084906.0
2026-06-25,12.41,12.9,12.31,12.61,1499162.0
2026-06-26,12.8,13.43,12.63,12.67,2263439.0
2026-06-29,12.51,12.93,12.44,12.81,1563830.0
2026-06-30,12.73,13.34,12.7,13.12,1683359.0
