trade_date,open,high,low,close,volume
2026-01-05,4.868,4.878,4.838,4.878,2240381.0
2026-01-06,4.878,4.918,4.858,4.918,2403082.0
2026-01-07,4.928,4.958,4.898,4.918,2077667.0
2026-01-08,4.908,4.928,4.878,4.918,1489661.0
2026-01-09,4.928,4.928,4.888,4.908,1627809.0
2026-01-12,4.908,4.928,4.898,4.918,1800949.0
2026-01-13,4.918,4.958,4.908,4.918,2219781.0
2026-01-14,4.908,4.928,4.858,4.868,2921464.0
2026-01-15,4.868,4.878,4.828,4.838,1926600.0
2026-01-16,4.848,4.918,4.828,4.838,2987524.0
2026-01-19,4.828,4.828,4.768,4.778,2734399.0
2026-01-20,4.778,4.898,4.768,4.868,3493730.0
2026-01-21,4.868,4.878,4.798,4.808,2581818.0
2026-01-22,4.818,4.868,4.798,4.808,2192737.0
2026-01-23,4.818,4.828,4.778,4.788,2648123.0
2026-01-26,4.788,4.838,4.778,4.818,3386031.0
2026-01-27,4.808,4.828,4.748,4.748,3020342.0
2026-01-28,4.758,4.838,4.678,4.688,6620457.0
2026-01-29,4.718,4.788,4.628,4.768,8303614.0
2026-01-30,4.748,4.838,4.738,4.768,5351923.0
2026-02-02,4.778,4.798,4.658,4.668,4168968.0
2026-02-03,4.698,4.738,4.668,4.708,2579204.0
2026-02-04,4.698,4.888,4.688,4.868,5835504.0
2026-02-05,4.878,4.918,4.848,4.878,2783685.0
2026-02-06,4.858,4.878,4.798,4.798,2704495.0
2026-02-09,4.828,4.858,4.808,4.838,1690879.0
2026-02-10,4.838,4.838,4.798,4.808,1502187.0
2026-02-11,4.808,4.818,4.788,4.808,1308708.0
2026-02-12,4.808,4.808,4.758,4.768,1942433.0
2026-02-13,4.768,4.778,4.718,4.728,2381690.0
2026-02-24,4.758,4.788,4.748,4.778,1804938.0
2026-02-25,4.778,4.888,4.738,4.758,6490494.0
2026-02-26,4.768,4.808,4.738,4.758,2137315.0
2026-02-27,4.758,4.788,4.748,4.768,2664263.0
2026-03-02,4.738,4.808,4.728,4.768,3931088.0
2026-03-03,4.768,4.818,4.738,4.768,4041702.0
2026-03-04,4.748,4.758,4.668,4.698,4780123.0
2026-03-05,4.718,4.748,4.678,4.728,2626696.0
2026-03-06,4.718,4.788,4.698,4.778,2904156.0
2026-03-09,4.748,4.768,4.728,4.738,3254100.0
2026-03-10,4.748,4.778,4.718,4.758,2956440.0
2026-03-11,4.758,4.858,4.738,4.858,4770905.0
2026-03-12,4.848,4.878,4.828,4.868,2828177.0
2026-03-13,4.858,4.928,4.858,4.878,3867648.0
2026-03-16,4.898,4.908,4.808,4.818,3094011.0
2026-03-17,4.818,4.888,4.818,4.838,2698233.0
2026-03-18,4.838,4.848,4.768,4.788,2725160.0
2026-03-19,4.768,4.798,4.748,4.758,2180508.0
2026-03-20,4.758,4.778,4.708,4.708,2744844.0
2026-03-23,4.688,4.698,4.548,4.568,4945819.0
2026-03-24,4.608,4.618,4.558,4.608,2217186.0
