trade_date,open,high,low,close,volume
2026-01-05,89.271,94.621,89.271,92.991,728620.0
2026-01-06,93.551,94.921,92.531,94.671,463757.0
2026-01-07,94.701,97.321,94.411,96.461,530854.0
2026-01-08,97.231,98.321,95.421,96.591,420669.0
2026-01-09,97.101,99.421,95.441,97.501,507614.0
2026-01-12,98.421,99.421,96.021,97.101,443952.0
2026-01-13,100.221,104.921,100.081,103.021,924548.0
2026-01-14,102.971,105.411,100.421,101.821,632239.0
2026-01-15,101.431,104.301,100.941,101.981,367229.0
2026-01-16,102.001,104.721,101.311,102.721,447752.0
2026-01-19,102.821,104.151,98.921,100.811,479083.0
2026-01-20,100.301,100.721,96.291,97.881,481131.0
2026-01-21,97.421,99.181,96.621,96.971,386898.0
2026-01-22,97.421,98.081,94.981,96.021,415188.0
2026-01-23,96.431,97.801,95.361,96.021,386841.0
2026-01-26,96.271,96.401,94.231,95.141,402339.0
2026-01-27,95.291,96.171,93.751,94.211,381809.0
2026-01-28,94.421,94.721,93.051,94.121,457468.0
2026-01-29,94.041,96.971,93.071,96.441,535591.0
2026-01-30,96.271,97.201,93.621,93.621,402506.0
2026-02-02,93.631,94.601,91.331,91.621,362993.0
2026-02-03,91.821,93.271,90.851,93.021,291676.0
2026-02-04,92.421,94.411,91.241,94.031,332632.0
2026-02-05,94.521,96.891,94.421,95.531,393998.0
2026-02-06,94.801,97.301,94.081,96.251,351942.0
2026-02-09,96.821,97.191,95.491,97.121,257073.0
2026-02-10,97.111,100.631,96.671,99.771,421589.0
2026-02-11,100.281,101.221,99.421,100.561,291920.0
2026-02-12,101.171,105.001,100.831,103.321,526404.0
2026-02-13,103.311,103.311,100.201,100.331,329875.0
2026-02-24,102.081,102.301,98.421,98.591,327751.0
2026-02-25,98.521,98.971,96.641,98.271,277230.0
2026-02-26,97.951,98.201,96.221,96.431,244309.0
2026-02-27,96.301,97.501,95.601,96.431,235059.0
2026-03-02,94.521,96.781,93.981,94.461,335033.0
2026-03-03,94.741,96.371,92.101,92.171,362723.0
2026-03-04,91.721,92.801,89.971,90.441,296434.0
2026-03-05,91.881,92.591,90.281,90.871,261603.0
2026-03-06,90.721,92.671,90.471,91.721,268557.0
2026-03-09,90.121,90.201,87.521,89.521,348440.0
2026-03-10,90.921,93.021,90.821,92.571,289137.0
2026-03-11,92.721,93.371,90.941,91.311,250341.0
2026-03-12,91.311,92.051,89.431,90.331,274974.0
2026-03-13,89.571,90.571,89.141,89.291,227111.0
2026-03-16,89.101,89.941,87.551,89.521,278050.0
2026-03-17,89.751,93.001,89.541,90.881,408841.0
2026-03-18,90.891,91.971,90.561,91.911,232830.0
2026-03-19,90.421,91.161,89.661,90.001,240717.0
2026-03-20,89.991,92.011,89.321,89.321,250437.0
2026-03-23,87.731,88.941,85.511,86.211,414038.0
2026-03-24,88.421,92.101,88.421,92.101,757180.0
2026-03-25,93.051,93.351,91.401,92.441,370141.0
2026-03-26,92.871,94.921,92.651,93.151,372559.0
2026-03-27,92.321,95.681,92.231,95.421,448900.0
2026-03-30,94.321,95.331,93.031,95.031,369073.0
2026-03-31,95.171,98.631,95.171,96.521,526440.0
2026-04-01,98.481,102.531,96.501,102.231,790276.0
2026-04-02,101.421,103.021,100.701,101.611,473332.0
2026-04-03,99.121,99.771,97.261,98.411,457631.0
2026-04-07,98.441,101.681,96.841,99.721,337296.0
2026-04-08,102.421,102.751,99.591,102.161,462516.0
2026-04-09,102.151,106.101,101.391,104.611,477029.0
2026-04-10,104.421,106.081,103.931,104.751,323723.0
2026-04-13,104.221,105.201,103.331,104.131,249609.0
2026-04-14,105.131,105.221,102.541,104.971,310174.0
2026-04-15,106.721,107.171,103.861,105.251,367846.0
2026-04-16,105.531,106.301,104.011,104.081,347648.0
2026-04-17,103.421,103.491,97.691,97.811,777282.0
2026-04-20,97.811,98.611,96.741,98.181,373939.0
2026-04-21,97.921,98.411,96.031,96.971,299367.0
2026-04-22,96.621,98.221,96.541,97.671,270679.0
2026-04-23,98.341,99.691,97.311,98.611,356492.0
2026-04-24,97.451,99.741,96.711,98.501,318338.0
2026-04-27,98.381,99.611,97.581,98.941,322196.0
2026-04-28,108.921,108.991,106.441,108.991,538372.0
2026-04-29,109.421,112.921,108.341,109.601,1040522.0
2026-04-30,108.421,109.431,105.041,107.971,596825.0
2026-05-06,110.051,110.161,106.421,107.421,540922.0
2026-05-07,108.161,110.731,107.621,109.701,480968.0
2026-05-08,108.431,108.621,105.121,105.221,455336.0
2026-05-11,105.071,107.401,103.921,107.141,539195.0
2026-05-12,106.421,111.581,106.161,108.751,649941.0
