timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2026-06-08,000858.SZ,buy,78.5104,1400,signal,0.0,0,0.0
2026-06-12,000858.SZ,sell,76.7352,1400,signal,-2485.3416,4,-2.26
2026-06-11,600028.SH,buy,4.6727,24900,signal,0.0,0,0.0
2026-06-12,600028.SH,sell,4.6533,24900,signal,-481.2174,1,-0.41
2026-06-12,600036.SH,buy,37.6246,2400,signal,0.0,0,0.0
2026-06-15,600036.SH,sell,38.1688,2400,signal,1306.0944,3,1.45
2026-06-12,600048.SH,buy,5.1201,17700,signal,0.0,0,0.0
2026-06-15,600048.SH,sell,5.1798,17700,signal,1056.69,3,1.17
2026-06-09,600276.SH,buy,46.3863,1900,signal,0.0,0,0.0
2026-06-15,600276.SH,sell,48.3916,1900,signal,3809.918,6,4.32
2026-06-12,601318.SH,buy,52.5125,1700,signal,0.0,0,0.0
2026-06-15,601318.SH,sell,54.2457,1700,signal,2946.508,3,3.3
2026-06-15,600585.SH,buy,18.2082,6300,signal,0.0,0,0.0
2026-06-16,600585.SH,sell,17.8621,6300,signal,-2180.241,1,-1.9
2026-06-15,002415.SZ,buy,30.6306,3800,signal,0.0,0,0.0
2026-06-17,002415.SZ,sell,31.8182,3800,signal,4512.69,2,3.88
2026-06-11,600887.SH,buy,25.5755,4500,signal,0.0,0,0.0
2026-06-17,600887.SH,sell,24.8252,4500,signal,-3376.8,6,-2.93
2026-06-16,603259.SH,buy,98.9288,1100,signal,0.0,0,0.0
2026-06-17,603259.SH,sell,98.1617,1100,signal,-843.799,1,-0.78
2026-06-15,000002.SZ,buy,3.1732,36600,signal,0.0,0,0.0
2026-06-18,000002.SZ,sell,3.1169,36600,signal,-2060.214,3,-1.77
2026-06-17,000858.SZ,buy,75.7977,1500,signal,0.0,0,0.0
2026-06-18,000858.SZ,sell,74.6273,1500,signal,-1755.636,1,-1.54
2026-06-17,600000.SH,buy,9.0691,12800,signal,0.0,0,0.0
2026-06-18,600000.SH,sell,8.7712,12800,signal,-3812.352,1,-3.28
2026-06-18,300750.SZ,buy,400.7904,200,signal,0.0,0,0.0
2026-06-22,300750.SZ,sell,392.607,200,signal,-1636.678,4,-2.04
2026-06-18,600036.SH,buy,37.1841,2300,signal,0.0,0,0.0
2026-06-22,600036.SH,sell,35.971,2300,signal,-2790.2542,4,-3.26
2026-06-17,601166.SH,buy,18.1681,6300,signal,0.0,0,0.0
2026-06-22,601166.SH,sell,17.2527,6300,signal,-5767.146,5,-5.04
2026-06-18,601899.SH,buy,29.6096,2900,signal,0.0,0,0.0
2026-06-22,601899.SH,sell,28.8411,2900,signal,-2228.505,4,-2.6
2026-06-22,600048.SH,buy,4.8799,33000,signal,0.0,0,0.0
2026-06-23,600048.SH,sell,4.9401,33000,signal,1985.94,1,1.23
2026-06-18,600887.SH,buy,24.6947,3500,signal,0.0,0,0.0
2026-06-23,600887.SH,sell,24.5354,3500,signal,-557.305,5,-0.64
2026-06-23,000001.SZ,buy,10.6606,8300,signal,0.0,0,0.0
2026-06-24,000001.SZ,sell,10.6693,8300,signal,71.961,1,0.08
2026-06-23,600000.SH,buy,8.7287,10100,signal,0.0,0,0.0
2026-06-24,600000.SH,sell,8.8312,10100,signal,1034.644,1,1.17
2026-06-23,601668.SH,buy,4.3724,20200,signal,0.0,0,0.0
2026-06-24,601668.SH,sell,4.2937,20200,signal,-1589.0532,1,-1.8
2026-06-23,600028.SH,buy,4.7547,18600,signal,0.0,0,0.0
2026-06-25,600028.SH,sell,4.6553,18600,signal,-1849.026,2,-2.09
2026-06-24,601166.SH,buy,17.7377,4900,signal,0.0,0,0.0
2026-06-25,601166.SH,sell,17.0629,4900,signal,-3306.52,1,-3.8
2026-06-24,601857.SH,buy,9.1692,9500,signal,0.0,0,0.0
2026-06-25,601857.SH,sell,8.991,9500,signal,-1692.52,1,-1.94
2026-06-22,601888.SH,buy,54.4544,2900,signal,0.0,0,0.0
2026-06-25,601888.SH,sell,53.5764,2900,signal,-2546.287,3,-1.61
2026-06-24,600585.SH,buy,16.9369,5100,signal,0.0,0,0.0
2026-06-26,600585.SH,sell,16.983,5100,signal,235.008,2,0.27
2026-06-25,601398.SH,buy,7.1471,22000,signal,0.0,0,0.0
2026-06-26,601398.SH,sell,7.2328,22000,signal,1883.64,1,1.2
2026-06-25,601899.SH,buy,26.1561,6000,signal,0.0,0,0.0
2026-06-26,601899.SH,sell,25.8741,6000,signal,-1692.18,1,-1.08
2026-06-26,300750.SZ,buy,401.401,200,signal,0.0,0,0.0
2026-06-29,300750.SZ,sell,386.573,200,signal,-2965.592,3,-3.69
2026-06-26,600036.SH,buy,35.4124,3100,signal,0.0,0,0.0
2026-06-29,600036.SH,sell,34.8621,3100,signal,-1705.8494,3,-1.55
2026-06-26,601888.SH,buy,54.8648,2000,signal,0.0,0,0.0
2026-06-29,601888.SH,sell,52.0779,2000,signal,-5573.88,3,-5.08
2026-06-29,000858.SZ,buy,70.5225,1500,signal,0.0,0,0.0
2026-06-30,000858.SZ,sell,70.8511,1500,signal,492.939,1,0.47
2026-06-26,601166.SH,buy,16.977,6500,signal,0.0,0,0.0
2026-06-30,601166.SH,sell,16.8032,6500,signal,-1129.57,4,-1.02
2026-06-29,601857.SH,buy,8.9389,12400,signal,0.0,0,0.0
2026-06-30,601857.SH,sell,8.68,12400,end_of_backtest,-3210.732,1,-2.9
2026-06-29,601899.SH,buy,25.3753,4300,signal,0.0,0,0.0
2026-06-30,601899.SH,sell,25.14,4300,end_of_backtest,-1012.005,1,-0.93
2026-06-30,601088.SH,buy,38.9789,2800,signal,0.0,0,0.0
2026-06-30,601088.SH,sell,38.01,2800,end_of_backtest,-2713.032,0,-2.49
2026-06-30,601628.SH,buy,34.8168,3100,signal,0.0,0,0.0
2026-06-30,601628.SH,sell,34.732,3100,end_of_backtest,-262.8242,0,-0.24
