trade_date,open,high,low,close,volume
2026-01-05,92.52,92.85,89.05,89.84,784493.0
2026-01-06,89.52,90.85,88.55,90.14,578305.0
2026-01-07,90.15,94.34,89.65,92.96,692243.0
2026-01-08,92.01,95.96,91.71,92.5,569294.0
2026-01-09,93.39,97.03,93.01,95.33,682049.0
2026-01-12,95.34,97.05,93.48,94.95,591712.0
2026-01-13,94.95,95.37,91.36,91.46,558610.0
2026-01-14,91.55,92.64,89.48,89.6,585990.0
2026-01-15,89.26,91.3,88.85,89.16,381411.0
2026-01-16,89.7,90.43,87.55,87.98,410080.0
2026-01-19,88.32,93.55,88.32,92.95,715189.0
2026-01-20,94.45,99.36,93.55,95.64,848856.0
2026-01-21,95.64,97.05,93.73,94.64,446802.0
2026-01-22,96.55,97.0,92.46,93.16,439235.0
2026-01-23,93.17,97.05,92.36,92.87,736052.0
2026-01-26,92.69,95.05,92.17,92.21,576726.0
2026-01-27,92.22,92.71,89.56,90.35,458682.0
2026-01-28,90.3,91.05,89.35,89.39,451461.0
2026-01-29,88.68,91.85,86.72,91.85,662750.0
2026-01-30,91.94,91.94,88.55,88.92,464446.0
2026-02-02,87.82,91.34,87.77,88.5,331112.0
2026-02-03,88.55,91.43,88.55,91.15,459423.0
2026-02-04,90.65,91.32,89.8,91.04,265322.0
2026-02-05,90.46,92.85,90.27,92.02,509814.0
2026-02-06,91.05,93.0,89.05,91.9,398417.0
2026-02-09,92.54,97.43,92.54,96.65,716607.0
2026-02-10,96.3,96.3,93.26,94.65,435421.0
2026-02-11,94.0,98.27,93.85,96.55,501238.0
2026-02-12,96.33,96.62,93.45,93.72,433028.0
2026-02-13,94.02,95.14,92.97,94.19,367146.0
2026-02-24,87.55,88.51,84.73,84.73,486294.0
2026-02-25,82.55,83.49,80.16,81.65,682282.0
2026-02-26,80.77,81.55,79.56,79.65,519617.0
2026-02-27,79.43,80.89,79.4,80.13,285875.0
2026-03-02,77.37,78.96,76.69,77.65,426954.0
2026-03-03,77.45,78.1,75.0,75.28,465175.0
2026-03-04,74.61,76.53,74.57,76.31,326550.0
2026-03-05,77.05,77.25,75.71,76.0,239068.0
2026-03-06,75.53,76.65,75.19,76.17,177148.0
2026-03-09,74.55,75.05,73.72,74.65,291313.0
2026-03-10,75.36,76.13,74.63,74.95,179236.0
2026-03-11,74.96,75.2,73.61,73.88,219588.0
2026-03-12,73.76,74.05,72.56,73.29,236704.0
2026-03-13,72.77,73.75,72.75,72.84,178009.0
2026-03-16,72.75,75.41,72.45,74.72,333120.0
2026-03-17,74.55,76.05,74.18,74.9,263770.0
2026-03-18,74.55,75.05,73.82,74.51,144589.0
2026-03-19,73.55,73.75,71.91,72.11,200314.0
2026-03-20,72.55,73.41,71.7,71.75,165541.0
2026-03-23,71.35,71.7,69.75,70.32,244957.0
2026-03-24,71.06,71.15,69.08,70.37,194921.0
2026-03-25,70.68,71.51,70.25,71.37,173568.0
2026-03-26,71.07,71.67,69.96,70.24,153240.0
2026-03-27,69.55,71.4,69.45,71.2,144645.0
2026-03-30,70.06,70.71,69.62,70.41,134392.0
2026-03-31,70.9,72.79,69.93,69.93,212188.0
2026-04-01,71.13,71.46,70.05,70.95,184189.0
2026-04-02,70.65,70.89,69.15,69.55,171262.0
2026-04-03,69.71,69.88,67.96,68.47,133506.0
2026-04-07,68.58,68.75,67.34,67.53,151497.0
2026-04-08,68.84,69.88,68.37,69.54,290832.0
2026-04-09,68.82,68.83,67.34,67.44,220635.0
2026-04-10,67.73,69.2,67.56,68.59,216358.0
2026-04-13,68.1,68.54,67.56,68.45,157789.0
2026-04-14,69.15,69.73,67.45,68.63,263290.0
2026-04-15,68.87,69.32,67.81,67.93,202365.0
2026-04-16,67.93,68.35,67.75,68.04,182711.0
2026-04-17,67.89,67.89,65.67,66.34,387107.0
2026-04-20,66.28,68.41,65.56,67.24,292689.0
2026-04-21,67.24,68.2,66.56,66.82,192761.0
2026-04-22,66.67,66.82,66.03,66.18,185559.0
2026-04-23,66.19,66.82,65.55,65.83,209006.0
2026-04-24,65.56,65.71,64.96,64.97,186749.0
2026-04-27,64.85,65.28,64.42,65.17,171316.0
2026-04-28,64.97,64.97,63.89,64.11,196991.0
2026-04-29,63.76,65.65,63.75,65.5,251143.0
2026-04-30,66.54,66.55,64.55,65.17,339125.0
2026-05-06,63.25,63.28,61.84,62.58,494198.0
2026-05-07,62.6,63.25,62.33,62.6,292859.0
2026-05-08,62.5,62.73,62.2,62.23,221757.0
2026-05-11,62.03,62.65,61.31,62.24,355910.0
2026-05-12,62.18,62.23,60.75,61.1,344703.0
2026-05-13,61.1,61.45,60.25,60.93,312388.0
2026-05-14,60.94,62.23,59.6,60.35,460435.0
2026-05-15,60.21,60.25,58.47,58.55,415371.0
2026-05-18,58.61,58.75,57.43,57.66,284676.0
2026-05-19,57.64,58.82,57.43,57.91,290651.0
2026-05-20,57.59,57.7,56.82,57.36,247751.0
2026-05-21,57.54,58.53,56.58,56.65,326252.0
2026-05-22,57.05,57.1,55.88,56.2,256782.0
2026-05-25,56.08,57.11,56.05,56.35,249877.0
2026-05-26,56.1,57.13,55.1,56.08,353263.0
2026-05-27,55.91,56.95,54.71,55.78,480992.0
2026-05-28,55.35,55.55,54.11,54.31,359294.0
2026-05-29,54.75,59.79,54.38,59.13,1280347.0
2026-06-01,56.55,58.36,56.37,58.23,766335.0
2026-06-02,58.15,58.15,56.05,56.49,531294.0
2026-06-03,56.03,57.05,55.13,56.6,440049.0
2026-06-04,56.54,57.14,54.75,55.14,403625.0
2026-06-05,56.01,59.81,56.01,56.75,690050.0
2026-06-08,58.55,59.35,56.82,57.0,747426.0
2026-06-09,56.43,57.13,55.4,56.93,510772.0
2026-06-10,56.98,58.4,55.91,57.6,553762.0
2026-06-11,57.07,58.22,56.46,56.56,444899.0
2026-06-12,56.05,59.04,55.73,58.04,554052.0
2026-06-15,58.25,59.04,57.75,58.63,426479.0
2026-06-16,58.63,58.63,57.56,57.95,338167.0
2026-06-17,57.95,58.15,55.48,56.38,521656.0
2026-06-18,55.75,56.05,54.66,54.88,411096.0
2026-06-22,54.4,56.4,51.93,56.34,598622.0
2026-06-23,55.55,57.53,55.21,55.55,453440.0
2026-06-24,55.25,55.67,54.12,54.17,317158.0
2026-06-25,53.63,56.54,53.62,55.21,420245.0
2026-06-26,54.81,56.44,52.86,52.87,384822.0
2026-06-29,52.13,53.92,50.25,53.15,511455.0
2026-06-30,52.55,53.6,51.85,53.26,309062.0
