trade_date,open,high,low,close,volume
2026-04-03,6.8,6.8,6.65,6.71,3653287.0
2026-04-07,6.7,6.72,6.53,6.56,3041105.0
2026-04-08,6.49,6.52,6.4,6.5,3708810.0
2026-04-09,6.5,6.54,6.43,6.47,2479779.0
2026-04-10,6.44,6.46,6.4,6.46,2207811.0
2026-04-13,6.47,6.54,6.42,6.51,2830752.0
2026-04-14,6.47,6.66,6.47,6.63,3627734.0
2026-04-15,6.61,6.84,6.6,6.82,5292553.0
2026-04-16,6.8,6.97,6.78,6.87,4436728.0
2026-04-17,6.87,6.99,6.85,6.93,3558279.0
2026-04-20,6.92,7.09,6.91,7.06,3201580.0
2026-04-21,7.07,7.16,7.02,7.05,2544181.0
2026-04-22,7.05,7.05,6.89,6.94,2737146.0
2026-04-23,6.94,6.98,6.89,6.9,2496937.0
2026-04-24,6.9,6.93,6.85,6.91,1961004.0
2026-04-27,6.89,6.94,6.77,6.79,2422166.0
2026-04-28,6.77,6.86,6.74,6.85,2609719.0
2026-04-29,6.84,6.87,6.72,6.81,3185612.0
2026-04-30,6.79,6.87,6.73,6.79,3607438.0
2026-05-06,6.78,6.78,6.65,6.73,3758374.0
2026-05-07,6.7,6.79,6.7,6.74,2389302.0
2026-05-08,6.76,6.87,6.71,6.77,2769481.0
2026-05-11,6.73,6.74,6.62,6.68,4180171.0
2026-05-12,6.67,6.72,6.64,6.65,2797462.0
2026-05-13,6.67,6.71,6.65,6.66,2754087.0
2026-05-14,6.65,6.83,6.62,6.76,4618310.0
2026-05-15,6.74,6.78,6.65,6.67,3828529.0
2026-05-18,6.65,6.68,6.58,6.6,3083048.0
2026-05-19,6.61,6.69,6.61,6.62,2476133.0
2026-05-20,6.63,6.63,6.46,6.46,3634786.0
2026-05-21,6.45,6.55,6.37,6.51,3212460.0
2026-05-22,6.48,6.52,6.42,6.46,2483192.0
2026-05-25,6.43,6.49,6.42,6.44,1733206.0
2026-05-26,6.44,6.49,6.42,6.42,2385949.0
2026-05-27,6.41,6.42,6.28,6.31,3556060.0
2026-05-28,6.28,6.31,6.19,6.21,2792939.0
2026-05-29,6.18,6.35,6.14,6.32,3291055.0
2026-06-01,6.32,6.49,6.29,6.49,3816345.0
2026-06-02,6.5,6.56,6.43,6.45,3219041.0
2026-06-03,6.43,6.43,6.33,6.36,2774032.0
2026-06-04,6.37,6.41,6.28,6.3,2019332.0
2026-06-05,6.31,6.4,6.31,6.36,2581888.0
2026-06-08,6.4,6.59,6.37,6.57,5414545.0
2026-06-09,6.5,6.71,6.48,6.6,4796856.0
2026-06-10,6.63,6.76,6.6,6.71,4208330.0
2026-06-11,6.74,6.75,6.63,6.68,3218889.0
2026-06-12,6.6,6.81,6.53,6.8,4600687.0
2026-06-15,6.75,6.85,6.65,6.68,4210077.0
2026-06-16,6.65,6.7,6.59,6.61,2730293.0
2026-06-17,6.63,6.68,6.5,6.53,2665531.0
2026-06-18,6.55,6.56,6.36,6.37,3391003.0
2026-06-22,6.33,6.43,6.29,6.4,3487491.0
2026-06-23,6.39,6.6,6.38,6.57,4646705.0
2026-06-24,6.57,6.64,6.33,6.34,4774102.0
2026-06-25,6.28,6.36,6.22,6.25,3622276.0
2026-06-26,6.25,6.31,6.18,6.19,3423254.0
2026-06-29,6.16,6.3,6.0,6.24,4034452.0
2026-06-30,6.2,6.24,6.05,6.07,3320252.0
