trade_date,open,high,low,close,volume
2026-01-05,59.86,63.29,59.79,62.88,851170.0
2026-01-06,63.16,63.28,62.2,62.86,463525.0
2026-01-07,62.81,64.6,62.8,63.65,524652.0
2026-01-08,64.8,64.85,62.83,63.4,447749.0
2026-01-09,63.38,64.0,62.6,63.58,426358.0
2026-01-12,63.9,64.1,63.01,63.65,428770.0
2026-01-13,64.1,65.63,63.85,64.32,740340.0
2026-01-14,64.35,65.4,63.0,63.41,629255.0
2026-01-15,62.98,63.63,62.5,62.97,467612.0
2026-01-16,63.15,63.32,61.46,61.74,523786.0
2026-01-19,61.6,62.18,60.46,60.92,473891.0
2026-01-20,60.93,61.45,60.2,60.3,427755.0
2026-01-21,60.31,60.68,59.66,59.9,546035.0
2026-01-22,60.16,60.16,59.1,59.24,537068.0
2026-01-23,59.53,60.07,58.56,58.79,808043.0
2026-01-26,58.79,58.96,57.85,57.96,727329.0
2026-01-27,58.19,58.29,56.94,57.0,637255.0
2026-01-28,57.24,57.6,56.1,56.35,878750.0
2026-01-29,56.15,58.17,55.88,57.91,1137825.0
2026-01-30,57.8,59.59,57.56,57.96,852045.0
2026-02-02,57.56,58.13,56.11,56.29,609580.0
2026-02-03,56.8,57.49,56.3,57.27,498835.0
2026-02-04,57.1,57.5,56.03,57.4,489243.0
2026-02-05,57.3,58.27,57.1,57.96,517746.0
2026-02-06,57.54,57.95,57.04,57.11,360904.0
2026-02-09,57.55,57.69,56.8,57.25,366117.0
2026-02-10,57.26,58.84,56.85,58.2,648861.0
2026-02-11,58.2,59.75,58.15,58.7,573680.0
2026-02-12,58.4,59.29,58.3,58.54,348690.0
2026-02-13,58.56,58.85,57.93,58.03,343568.0
2026-02-24,58.11,58.28,57.52,57.81,338981.0
2026-02-25,57.78,58.0,57.38,57.66,421579.0
2026-02-26,57.66,57.9,56.4,56.52,508987.0
2026-02-27,56.42,57.07,56.1,56.36,363641.0
2026-03-02,55.38,55.88,54.0,54.34,742062.0
2026-03-03,54.5,55.13,53.25,53.41,601399.0
2026-03-04,53.02,53.7,52.47,52.78,471518.0
2026-03-05,53.21,54.64,52.9,53.52,484860.0
2026-03-06,53.4,55.47,53.2,55.36,629119.0
2026-03-09,54.58,54.98,53.85,54.74,426233.0
2026-03-10,55.1,56.55,55.1,56.35,473605.0
2026-03-11,56.25,56.35,55.4,55.63,321259.0
2026-03-12,55.6,55.84,55.03,55.1,266691.0
2026-03-13,55.1,55.43,54.75,54.91,244164.0
2026-03-16,55.01,55.85,54.32,55.39,307751.0
2026-03-17,55.49,57.24,55.18,56.1,504111.0
2026-03-18,56.06,56.88,55.82,56.68,393793.0
2026-03-19,55.97,56.83,55.71,55.82,343647.0
2026-03-20,55.99,56.56,54.85,54.94,347395.0
2026-03-23,53.98,54.15,52.21,52.58,487702.0
2026-03-24,53.07,53.54,52.61,53.44,348355.0
2026-03-25,53.8,54.66,53.64,53.9,411526.0
2026-03-26,53.08,53.9,51.34,51.43,649417.0
2026-03-27,51.1,55.28,50.91,54.98,991196.0
2026-03-30,54.53,55.9,54.41,55.56,697271.0
2026-03-31,55.66,57.18,55.0,55.02,692924.0
2026-04-01,55.83,57.58,55.4,57.53,1005517.0
2026-04-02,57.54,58.15,56.81,57.17,765170.0
2026-04-03,56.78,56.79,55.9,56.18,454916.0
2026-04-07,56.31,56.65,54.8,55.92,401467.0
2026-04-08,56.81,57.44,55.71,57.25,734463.0
2026-04-09,56.72,57.77,56.51,56.76,480755.0
2026-04-10,57.3,57.94,56.6,56.86,587795.0
2026-04-13,56.4,56.44,54.81,55.0,796044.0
2026-04-14,55.15,56.11,54.6,55.98,574457.0
2026-04-15,57.74,58.25,56.84,57.53,1029480.0
2026-04-16,57.78,57.8,56.82,57.27,576718.0
2026-04-17,57.0,57.0,55.81,56.13,632524.0
2026-04-20,56.13,56.48,55.63,56.14,433049.0
2026-04-21,56.15,56.56,55.35,55.55,432751.0
2026-04-22,55.4,55.74,54.74,55.24,523563.0
2026-04-23,55.83,57.76,55.83,56.2,963938.0
2026-04-24,56.3,56.55,55.12,55.85,557798.0
2026-04-27,55.86,55.87,55.0,55.18,455530.0
2026-04-28,55.18,57.15,54.6,54.64,903120.0
2026-04-29,54.63,54.88,54.0,54.79,591509.0
2026-04-30,54.84,54.84,53.61,53.68,712485.0
2026-05-06,53.78,53.91,53.2,53.43,665748.0
2026-05-07,53.68,54.23,53.2,53.48,623452.0
