trade_date,open,high,low,close,volume
2026-01-05,34.92,35.26,33.89,35.02,3103935.0
2026-01-06,35.62,37.32,35.57,37.22,3567272.0
2026-01-07,37.22,37.32,36.0,36.34,3573036.0
2026-01-08,35.82,36.63,35.41,35.92,2415585.0
2026-01-09,35.62,37.29,35.6,36.84,2805790.0
2026-01-12,37.84,38.0,36.65,36.88,2964964.0
2026-01-13,37.02,38.52,36.92,37.86,3107782.0
2026-01-14,38.23,39.47,37.98,38.12,4256502.0
2026-01-15,37.88,39.06,37.32,37.87,3860818.0
2026-01-16,37.94,38.73,36.68,37.09,3947778.0
2026-01-19,37.24,37.4,36.12,36.88,2532752.0
2026-01-20,36.88,37.39,35.83,36.93,3074571.0
2026-01-21,37.38,38.1,36.98,37.75,3891673.0
2026-01-22,37.12,37.5,36.7,37.28,2739499.0
2026-01-23,38.01,38.12,36.97,37.18,3862963.0
2026-01-26,38.36,40.1,38.35,39.12,6635144.0
2026-01-27,39.85,42.3,39.3,40.23,7284982.0
2026-01-28,41.02,42.2,40.22,41.92,6522833.0
2026-01-29,43.41,44.56,40.93,43.07,7728672.0
2026-01-30,40.82,41.98,38.74,39.76,6703441.0
2026-02-02,36.49,38.35,35.89,36.23,7140436.0
2026-02-03,37.46,38.57,36.7,38.43,4766103.0
2026-02-04,39.12,39.61,38.3,38.78,3267366.0
2026-02-05,37.75,38.12,36.19,37.07,3583731.0
2026-02-06,35.17,37.44,35.12,36.81,3277748.0
2026-02-09,38.11,38.5,37.65,38.25,2639476.0
2026-02-10,38.6,39.02,38.14,38.43,1996571.0
2026-02-11,38.22,39.41,38.19,39.1,2228674.0
2026-02-12,39.19,40.05,39.11,39.37,2355759.0
2026-02-13,37.88,38.66,37.31,37.4,3380334.0
2026-02-24,39.11,39.27,38.6,38.94,2467460.0
2026-02-25,39.02,39.88,38.48,39.25,2897095.0
2026-02-26,39.51,39.58,38.56,38.99,1990664.0
2026-02-27,38.82,39.67,38.63,39.17,2420602.0
2026-03-02,40.02,40.52,38.72,40.39,4775134.0
2026-03-03,39.97,39.97,38.28,38.48,4140938.0
2026-03-04,37.32,38.51,37.1,37.58,3125702.0
2026-03-05,38.08,38.1,36.82,37.29,2606599.0
2026-03-06,36.63,37.1,35.86,36.72,2539470.0
2026-03-09,35.55,36.29,34.48,36.02,3906290.0
2026-03-10,36.6,37.16,36.42,36.75,2013124.0
2026-03-11,37.12,37.26,36.66,36.86,1481313.0
2026-03-12,36.41,36.78,35.97,36.37,1891130.0
2026-03-13,35.82,36.56,35.22,35.39,2471205.0
2026-03-16,34.66,34.79,33.22,34.37,4207313.0
2026-03-17,34.35,35.17,34.29,34.52,2253776.0
2026-03-18,34.36,34.62,33.97,34.54,1990248.0
2026-03-19,32.87,33.52,31.74,31.94,5279354.0
2026-03-20,31.82,32.47,31.05,31.27,3850343.0
2026-03-23,29.83,30.96,29.42,30.2,4933043.0
2026-03-24,30.87,32.0,30.53,31.82,4572645.0
2026-03-25,33.12,33.6,32.71,32.86,4106152.0
2026-03-26,32.72,32.86,31.45,31.71,3050473.0
2026-03-27,31.12,32.34,31.12,32.09,2282467.0
2026-03-30,31.82,32.42,31.5,32.4,2369010.0
2026-03-31,32.6,33.12,32.22,32.34,2531059.0
2026-04-01,33.48,34.2,33.24,33.77,3237031.0
2026-04-02,33.61,33.61,32.32,32.74,2589426.0
2026-04-03,32.87,32.95,32.44,32.53,1419991.0
2026-04-07,32.42,32.72,31.95,32.03,1506498.0
2026-04-08,33.62,34.38,33.62,34.24,4079541.0
2026-04-09,33.61,33.81,33.36,33.52,2206590.0
2026-04-10,33.85,34.2,33.32,33.37,2375710.0
2026-04-13,33.0,33.42,32.93,33.28,1765321.0
2026-04-14,34.11,34.57,33.97,34.42,2988457.0
2026-04-15,35.37,35.62,34.43,34.53,2991792.0
2026-04-16,34.62,35.01,34.62,34.92,2009412.0
2026-04-17,34.62,34.72,34.12,34.35,2155828.0
2026-04-20,34.48,34.91,34.32,34.44,2256403.0
2026-04-21,34.6,35.3,34.12,35.28,3119791.0
2026-04-22,35.29,35.48,34.86,35.15,3723920.0
2026-04-23,35.18,35.18,33.76,34.02,3566449.0
2026-04-24,33.64,34.04,33.15,33.93,2577934.0
2026-04-27,33.62,33.87,33.1,33.18,2310885.0
2026-04-28,32.95,33.08,32.5,32.57,2070092.0
2026-04-29,32.17,33.82,32.13,33.76,3034995.0
2026-04-30,33.32,33.64,32.7,32.92,2403899.0
2026-05-06,33.12,34.0,32.83,33.83,3990720.0
2026-05-07,34.46,34.79,33.74,34.08,3360414.0
2026-05-08,33.64,34.62,33.46,34.42,3012482.0
2026-05-11,34.17,34.34,33.47,33.89,3037097.0
2026-05-12,34.58,34.95,34.12,34.2,4169460.0
2026-05-13,34.72,34.87,34.07,34.28,3224803.0
2026-05-14,34.11,34.38,33.12,33.14,2769481.0
2026-05-15,32.61,32.62,31.12,31.46,4482822.0
2026-05-18,30.52,30.99,30.33,30.92,2887987.0
2026-05-19,30.92,31.01,30.26,30.78,1808601.0
2026-05-20,30.15,30.26,29.54,30.01,3144897.0
2026-05-21,30.53,30.87,29.55,29.61,2956155.0
2026-05-22,29.78,30.76,29.5,30.58,2681039.0
2026-05-25,31.26,31.62,30.71,30.97,2840462.0
2026-05-26,30.78,32.6,30.64,32.52,4437216.0
2026-05-27,32.2,32.51,31.15,31.24,2616966.0
2026-05-28,30.62,30.82,29.7,30.33,3109909.0
2026-05-29,30.94,31.0,29.8,30.06,2610250.0
2026-06-01,29.84,30.32,29.74,29.81,1751622.0
2026-06-02,29.98,31.36,29.74,31.2,3333214.0
2026-06-03,30.63,31.44,30.57,30.89,2529803.0
2026-06-04,30.52,30.57,29.84,29.96,2062166.0
2026-06-05,29.92,30.47,29.15,29.25,2716213.0
2026-06-08,27.9,28.35,27.2,27.67,3775320.0
2026-06-09,27.76,28.15,27.22,28.09,2513161.0
2026-06-10,27.22,27.62,26.82,27.32,3044088.0
2026-06-11,26.82,27.31,26.42,26.95,3231431.0
2026-06-12,27.71,29.38,27.43,28.71,5098539.0
2026-06-15,30.16,30.97,30.02,30.93,5714756.0
2026-06-16,30.62,30.72,29.82,29.91,2922715.0
2026-06-17,30.12,30.57,29.74,30.05,2229817.0
2026-06-18,29.58,30.6,28.9,29.31,3620675.0
2026-06-22,28.87,30.12,28.17,30.06,3918476.0
2026-06-23,29.57,29.62,27.26,27.37,4947402.0
2026-06-24,27.03,27.59,26.95,27.27,2846096.0
2026-06-25,26.13,26.38,25.35,25.54,5760700.0
2026-06-26,25.9,25.9,24.86,25.1,3528208.0
2026-06-29,25.35,25.96,24.98,25.79,3232927.0
2026-06-30,25.05,25.26,24.7,25.14,3107057.0
