trade_date,open,high,low,close,volume
2026-04-14,27.12,27.23,26.92,27.23,90843.0
2026-04-15,27.33,27.47,27.11,27.14,81880.0
2026-04-16,27.13,27.22,27.06,27.17,51255.0
2026-04-17,27.14,27.15,26.93,26.99,66937.0
2026-04-20,27.01,27.32,26.92,27.23,68875.0
2026-04-21,27.23,27.39,27.09,27.15,55581.0
2026-04-22,27.1,27.23,27.06,27.12,44416.0
2026-04-23,27.13,27.19,26.95,26.96,75727.0
2026-04-24,26.96,26.96,26.75,26.78,82491.0
2026-04-27,26.78,26.99,26.66,26.88,73443.0
2026-04-28,26.85,27.02,26.8,26.89,71392.0
2026-04-29,26.89,27.14,26.8,27.13,77059.0
2026-04-30,27.14,27.18,26.9,26.98,87647.0
2026-05-06,26.95,27.14,26.74,27.12,132010.0
2026-05-07,27.18,27.52,27.0,27.0,144430.0
2026-05-08,26.96,26.99,26.87,26.93,97042.0
2026-05-11,26.92,27.02,26.75,26.97,110614.0
2026-05-12,26.97,26.99,26.75,26.75,100455.0
2026-05-13,26.76,26.8,26.54,26.57,119950.0
2026-05-14,26.56,26.74,26.16,26.26,114561.0
2026-05-15,26.26,26.39,25.8,25.81,134378.0
2026-05-18,25.77,25.77,25.19,25.31,123552.0
2026-05-19,25.29,25.49,25.28,25.45,68773.0
2026-05-20,25.37,25.64,24.93,25.49,117646.0
2026-05-21,25.55,25.92,25.32,25.34,120127.0
2026-05-22,25.32,25.39,24.88,24.94,106885.0
2026-05-25,25.22,25.58,25.05,25.29,105658.0
2026-05-26,25.14,25.6,25.07,25.35,101619.0
2026-05-27,25.22,25.22,24.66,25.14,158679.0
2026-05-28,25.04,25.17,24.61,24.62,123254.0
2026-05-29,24.59,25.33,24.56,24.81,225328.0
2026-06-01,24.8,24.92,24.46,24.58,174597.0
2026-06-02,24.51,24.51,24.02,24.09,164615.0
2026-06-03,24.02,24.02,23.42,23.53,195961.0
2026-06-04,23.34,23.52,22.88,23.13,196921.0
2026-06-05,23.2,23.68,23.2,23.38,145962.0
2026-06-08,23.16,23.37,22.66,22.75,143917.0
2026-06-09,22.77,23.54,22.75,23.46,159428.0
2026-06-10,23.27,23.69,23.27,23.56,113301.0
2026-06-11,23.41,23.54,23.09,23.2,83910.0
2026-06-12,23.41,24.39,23.35,24.02,198035.0
2026-06-15,24.22,24.43,23.81,23.94,131838.0
2026-06-16,23.94,23.96,23.45,23.53,83784.0
2026-06-17,23.53,23.69,23.25,23.34,70370.0
2026-06-18,23.26,23.34,22.84,22.9,83623.0
2026-06-22,22.85,23.19,22.24,23.08,152589.0
2026-06-23,23.07,23.4,22.6,22.7,135254.0
2026-06-24,22.7,22.91,22.2,22.28,114784.0
2026-06-25,22.28,23.2,22.24,23.04,177624.0
2026-06-26,22.94,23.34,22.64,22.94,150250.0
2026-06-29,22.9,23.29,22.29,23.03,148033.0
2026-06-30,22.97,23.06,22.64,22.84,98577.0
