trade_date,open,high,low,close,volume
2026-01-05,40.464,40.784,40.254,40.334,840830.0
2026-01-06,40.434,40.774,40.074,40.714,923715.0
2026-01-07,40.734,41.004,40.124,40.134,880560.0
2026-01-08,40.184,40.234,39.284,39.564,1115727.0
2026-01-09,39.524,39.744,39.104,39.284,985471.0
2026-01-12,39.284,39.414,38.984,39.104,1186641.0
2026-01-13,39.184,39.364,39.014,39.114,1159365.0
2026-01-14,39.114,39.154,38.044,38.054,1917744.0
2026-01-15,38.094,38.404,37.984,38.094,1217271.0
2026-01-16,38.487,38.497,37.647,37.717,1525245.0
2026-01-19,37.727,37.917,37.497,37.547,988703.0
2026-01-20,37.567,38.127,37.507,37.727,1113873.0
2026-01-21,37.917,37.937,37.177,37.237,1215000.0
2026-01-22,37.267,37.577,36.797,36.847,1877546.0
2026-01-23,36.847,37.167,36.377,36.497,1892113.0
2026-01-26,36.497,37.297,36.307,37.017,2166794.0
2026-01-27,37.057,37.507,36.867,37.097,1572406.0
2026-01-28,37.117,37.437,36.697,36.797,2041667.0
2026-01-29,36.877,37.647,36.547,37.527,1999982.0
2026-01-30,37.527,38.167,37.527,37.667,1660843.0
2026-02-02,37.877,38.297,37.407,37.447,1384979.0
2026-02-03,37.667,37.667,37.137,37.297,842792.0
2026-02-04,37.297,38.017,37.257,38.007,1021316.0
2026-02-05,37.937,38.917,37.907,38.707,1218895.0
2026-02-06,38.697,38.947,38.307,38.597,802980.0
2026-02-09,38.597,38.737,38.327,38.477,658949.0
2026-02-10,38.487,38.557,38.307,38.337,495965.0
2026-02-11,38.357,38.447,38.197,38.397,528817.0
2026-02-12,38.397,38.417,37.727,37.987,777526.0
2026-02-13,37.947,38.087,37.627,37.707,705370.0
2026-02-24,38.197,38.407,37.817,37.937,754674.0
2026-02-25,37.897,38.147,37.717,37.777,723971.0
2026-02-26,37.797,38.017,37.497,37.697,593325.0
2026-02-27,37.747,37.947,37.637,37.747,637035.0
2026-03-02,37.597,37.867,37.417,37.667,685473.0
2026-03-03,37.657,38.547,37.557,38.177,1384656.0
2026-03-04,38.007,38.027,37.007,37.597,1151939.0
2026-03-05,37.657,38.237,37.627,38.147,783370.0
2026-03-06,38.097,38.317,37.947,38.197,465957.0
2026-03-09,37.897,38.177,37.747,37.787,766775.0
2026-03-10,37.937,38.237,37.797,38.217,613717.0
2026-03-11,38.297,38.497,37.947,38.497,689407.0
2026-03-12,38.447,38.577,38.327,38.497,527723.0
2026-03-13,38.457,39.047,38.347,38.757,765277.0
2026-03-16,38.767,39.037,38.637,38.907,610945.0
2026-03-17,38.887,39.357,38.827,39.117,656229.0
2026-03-18,39.127,39.317,38.787,38.917,705831.0
2026-03-19,38.877,39.037,38.697,38.767,650247.0
2026-03-20,38.847,39.077,38.657,38.747,615803.0
2026-03-23,38.577,38.697,37.547,37.677,957738.0
2026-03-24,37.797,38.317,37.727,38.247,616336.0
2026-03-25,38.327,38.397,37.937,38.257,653817.0
2026-03-26,38.147,38.687,38.137,38.557,616790.0
2026-03-27,38.497,38.697,38.247,38.437,468007.0
2026-03-30,38.237,38.567,38.127,38.477,646054.0
2026-03-31,38.537,38.727,38.277,38.317,663097.0
2026-04-01,38.557,39.037,38.417,38.817,881526.0
2026-04-02,38.857,38.917,38.577,38.757,534630.0
2026-04-03,38.757,38.817,38.357,38.397,464485.0
2026-04-07,38.387,38.597,37.957,37.987,528367.0
2026-04-08,38.497,38.637,38.187,38.617,669498.0
2026-04-09,38.477,38.517,38.117,38.257,535854.0
2026-04-10,38.317,38.377,38.127,38.207,543202.0
2026-04-13,38.127,38.157,37.917,37.977,525145.0
2026-04-14,37.997,38.177,37.947,38.127,503999.0
2026-04-15,38.247,38.917,38.217,38.897,1052104.0
2026-04-16,38.897,39.147,38.747,38.907,617258.0
2026-04-17,38.847,38.897,38.497,38.517,587925.0
2026-04-20,38.497,38.897,38.327,38.867,588776.0
2026-04-21,38.907,39.147,38.857,38.867,545949.0
2026-04-22,38.867,39.027,38.617,38.737,507595.0
2026-04-23,38.717,38.857,38.517,38.807,569489.0
2026-04-24,38.737,38.797,38.357,38.377,629414.0
2026-04-27,38.517,38.987,38.317,38.377,926168.0
2026-04-28,38.377,38.627,38.257,38.597,669305.0
2026-04-29,37.907,38.017,37.337,37.497,2533117.0
2026-04-30,37.397,37.507,37.117,37.267,1169574.0
2026-05-06,37.287,37.347,36.817,36.997,1431771.0
2026-05-07,37.047,37.157,36.937,36.947,790090.0
2026-05-08,37.027,37.177,36.897,36.937,869539.0
2026-05-11,36.947,36.977,36.697,36.967,925489.0
2026-05-12,36.977,37.137,36.857,36.897,967299.0
2026-05-13,36.957,37.087,36.847,36.877,718304.0
2026-05-14,36.807,37.017,36.727,36.807,867868.0
2026-05-15,36.807,36.967,36.607,36.647,821738.0
2026-05-18,36.647,36.657,36.347,36.467,707684.0
2026-05-19,36.477,36.737,36.337,36.367,719910.0
2026-05-20,36.367,36.437,36.167,36.167,693184.0
2026-05-21,36.177,36.337,36.107,36.147,725200.0
2026-05-22,36.097,36.327,35.967,36.017,797617.0
2026-05-25,36.007,36.257,35.897,35.937,710668.0
2026-05-26,35.937,36.287,35.897,35.997,706203.0
2026-05-27,36.007,36.187,35.777,35.997,845146.0
2026-05-28,36.047,36.427,35.967,36.117,995791.0
2026-05-29,36.097,37.037,35.927,37.007,1531384.0
2026-06-01,36.997,37.197,36.797,37.197,961379.0
2026-06-02,37.157,37.877,37.047,37.797,1256970.0
2026-06-03,37.807,37.807,37.247,37.497,881275.0
2026-06-04,37.397,37.647,36.987,37.097,738841.0
2026-06-05,37.177,37.697,37.107,37.577,778709.0
2026-06-08,37.397,37.757,37.357,37.497,769478.0
2026-06-09,37.497,37.637,37.397,37.487,664500.0
2026-06-10,37.447,38.077,37.377,37.897,935861.0
2026-06-11,37.927,38.087,37.567,37.727,594454.0
2026-06-12,37.587,38.347,37.337,38.337,1119834.0
2026-06-15,38.207,38.367,37.727,37.947,977404.0
2026-06-16,37.807,37.887,37.407,37.567,789669.0
2026-06-17,37.677,37.847,37.137,37.227,660452.0
2026-06-18,37.147,37.197,36.257,36.257,1003461.0
2026-06-22,36.007,36.897,35.947,36.647,1100768.0
2026-06-23,36.647,37.187,36.347,36.397,1008007.0
2026-06-24,36.487,36.577,35.747,35.757,1236166.0
2026-06-25,35.727,35.987,35.197,35.227,1181162.0
2026-06-26,35.377,35.467,34.877,34.997,1055410.0
2026-06-29,34.897,35.717,34.397,35.417,1080735.0
2026-06-30,35.367,35.387,34.347,34.497,1099038.0
