trade_date,open,high,low,close,volume
2026-01-05,6.075,6.345,6.065,6.285,2518587.0
2026-01-06,6.265,6.515,6.245,6.445,2481515.0
2026-01-07,6.435,6.475,6.345,6.355,1428529.0
2026-01-08,6.345,6.605,6.305,6.555,2255804.0
2026-01-09,6.535,6.595,6.455,6.535,1719972.0
2026-01-12,6.485,6.545,6.455,6.475,1497822.0
2026-01-13,6.475,6.575,6.425,6.435,1690112.0
2026-01-14,6.415,6.495,6.235,6.255,2541573.0
2026-01-15,6.295,6.485,6.285,6.355,2225473.0
2026-01-16,6.385,6.405,6.175,6.195,1950013.0
2026-01-19,6.175,6.265,6.125,6.225,1200884.0
2026-01-20,6.255,6.645,6.245,6.495,4203054.0
2026-01-21,6.475,6.535,6.395,6.465,2109064.0
2026-01-22,6.475,6.615,6.385,6.545,5202004.0
2026-01-23,6.525,6.705,6.475,6.675,3682661.0
2026-01-26,6.625,6.725,6.585,6.615,2403962.0
2026-01-27,6.625,6.665,6.505,6.565,1938735.0
2026-01-28,6.625,6.865,6.605,6.765,3581218.0
2026-01-29,6.755,7.165,6.725,7.075,4383627.0
2026-01-30,7.015,7.045,6.755,6.775,3217337.0
2026-02-02,6.665,6.835,6.585,6.595,2223224.0
2026-02-03,6.665,6.775,6.635,6.765,1674394.0
2026-02-04,6.725,7.185,6.715,7.155,3972900.0
2026-02-05,7.105,7.215,7.075,7.135,1909350.0
2026-02-06,7.075,7.115,6.935,6.945,1909757.0
2026-02-09,6.975,7.255,6.955,7.045,2339192.0
2026-02-10,7.025,7.045,6.845,6.855,1840711.0
2026-02-11,6.835,6.885,6.785,6.845,974946.0
2026-02-12,6.855,6.935,6.775,6.775,1065897.0
2026-02-13,6.795,6.815,6.675,6.705,1143216.0
2026-02-24,6.715,6.785,6.675,6.755,1093562.0
2026-02-25,6.765,7.075,6.765,6.925,2474660.0
2026-02-26,6.895,6.915,6.705,6.735,1848267.0
2026-02-27,6.735,6.785,6.705,6.765,870675.0
2026-03-02,6.685,6.865,6.665,6.755,1519497.0
2026-03-03,6.745,6.805,6.635,6.645,1447820.0
2026-03-04,6.625,6.665,6.485,6.555,1693979.0
2026-03-05,6.615,6.645,6.505,6.535,1067231.0
2026-03-06,6.515,6.545,6.375,6.495,1544133.0
2026-03-09,6.385,6.405,6.245,6.315,1749624.0
2026-03-10,6.345,6.365,6.275,6.315,991203.0
2026-03-11,6.305,6.395,6.285,6.355,953730.0
2026-03-12,6.345,6.415,6.315,6.355,1097309.0
2026-03-13,6.395,6.615,6.395,6.425,2056458.0
2026-03-16,6.465,6.575,6.415,6.425,1255869.0
2026-03-17,6.445,6.605,6.435,6.465,1847806.0
2026-03-18,6.465,6.475,6.305,6.325,1389338.0
2026-03-19,6.275,6.315,6.185,6.205,1021317.0
2026-03-20,6.215,6.245,6.125,6.125,770753.0
2026-03-23,6.075,6.075,5.865,5.885,1543434.0
2026-03-24,5.935,5.965,5.845,5.935,970851.0
2026-03-25,5.935,5.995,5.915,5.975,908293.0
2026-03-26,5.975,5.995,5.845,5.845,820543.0
2026-03-27,5.795,5.865,5.775,5.855,672671.0
